date,year,month,day,depth,observer,Dome,common_name,sizeclass,count,fish_spp,common_family,latin_family,foodweb,a,b,biomass,density,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,1,yellow_goatfish,30,1,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,455.2575278,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,1,bicolor_damselfish,5,1,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,1.878745213,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,1,schoolmaster_snapper,30,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,1,barred_hamlet,10,1,Hypoplectrus_puella,seabasses,Serranidae,Invertivore,0.01778,3.03,19.05161325,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,1,yellowbelly_hamlet,5,1,Hypoplectrus_aberrans,seabasses,Serranidae,Invertivore,0.01778,3.03,2.33244209,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,stoplight_parrotfish_terminal,40,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1270.483116,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,bluestriped_grunt,30,1,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,503.9183208,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,blueheaded_wrasse,10,12,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,123.1895677,0.2,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,blueheaded_wrasse,20,7,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,563.0536943,0.116666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,blue_chromis,5,8,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.55386942,0.133333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,blue_chromis,10,10,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,144.533385,0.166666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,queen_triggerfish,40,1,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,1636.122613,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,cocoa_damselfish,10,1,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,16.59348801,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,barred_hamlet,10,2,Hypoplectrus_puella,seabasses,Serranidae,Invertivore,0.01778,3.03,38.10322649,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,striped_parrotfish_initial,20,2,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,268.409368,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,princess_parrotfish_initial,20,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,258.8922539,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,princess_parrotfish_initial,5,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,3.880407031,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,creole_wrasse,5,100,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,133.610714,1.666666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,creole_wrasse,10,225,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,2524.561121,3.75,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,creole_wrasse,20,40,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,3768.994031,0.666666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,creole_wrasse,30,50,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,16358.2043,0.833333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,white_grunt,20,1,Haemulon_plumierii,grunt,Haemulidae,Invertivore,0.02,2.96,141.9314968,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,nassau_grouper,50,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,2127.093625,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,redband_parrotfish_initial,5,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1.861835794,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,redband_parrotfish_initial,10,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,49.58006782,0.05,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,yellowhead_wrasse,5,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,3.131812905,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,yellowhead_wrasse,10,3,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,41.41152794,0.05,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,black_durgon,30,4,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,2263.234754,0.066666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,fairy_basslet,5,2,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,2.991518313,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,bar_jack,30,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,412.3344666,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,bicolor_damselfish,5,1,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,1.878745213,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,bicolor_damselfish,10,1,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,15.13450336,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,french_grunt,20,1,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,144.4084582,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,stoplight_parrotfish_initial,10,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,21.87424758,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,stoplight_parrotfish_initial,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,blue_tang,20,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,223.1431181,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,yellowfin_grouper,50,1,Mycterperca_venenosa,grouper,Serranidae,Macrocarnivore,0.01122,3.04,1640.067302,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,GGG,2,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,horse_eye_jack,30,80,Caranx_latus,jack,Carangidae,Macrocarnivore,0.0257,2.86,34481.79764,1.333333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,schoolmaster_snapper,20,3,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,436.8,0.05,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,schoolmaster_snapper,30,25,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,12285,0.416666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,black_durgon,20,7,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,1202.428747,0.116666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,fairy_basslet,5,11,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,16.45335072,0.183333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,blue_chromis,5,6,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,10.91540206,0.1,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,blue_chromis,10,5,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,72.26669249,0.083333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,nassau_grouper,60,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,3784.420127,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,cocoa_damselfish,10,5,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,82.96744006,0.083333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,foureye_butterflyfish,10,2,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,72.48461777,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,bicolor_damselfish,5,4,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,7.514980852,0.066666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,creole_wrasse,5,5,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,6.680535701,0.083333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,creole_wrasse,10,20,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,224.405433,0.333333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,creole_wrasse,20,30,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,2826.745523,0.5,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,blueheaded_wrasse,10,8,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,82.12637847,0.133333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,stoplight_parrotfish_initial,5,3,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,8.610660986,0.05,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,stoplight_parrotfish_initial,10,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,43.74849516,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,beaugregory_damselfish,10,1,Stegastes_leucostictus,damselfish,Pomacentridae,Omnivore,0.288,2.88,218.4703416,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,princess_parrotfish_initial,5,10,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,19.40203515,0.166666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,princess_parrotfish_initial,10,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,31.69554105,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,bar_jack,10,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,15.44034809,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,bar_jack,20,2,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,245.3391011,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,redband_parrotfish_initial,5,5,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,9.30917897,0.083333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,yellowhead_wrasse,10,4,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,55.21537058,0.066666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,longfin_damselfish,10,1,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,19.05612581,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,yellowtail_snapper,40,3,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,2610.301341,0.05,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,longjaw_squirrelfish,20,1,Neoniphon_marianus,squirrelfish,Holocentridae,Invertivore,0.01549,2.97,113.2688536,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,barred_hamlet,10,2,Hypoplectrus_puella,seabasses,Serranidae,Invertivore,0.01778,3.03,38.10322649,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,65,GGG,5,brown_chromis,10,1,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.4533385,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,blue_chromis,5,37,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,67.31164606,0.616666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,blue_chromis,10,15,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,216.8000775,0.25,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,bicolor_damselfish,5,3,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,5.636235639,0.05,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,bicolor_damselfish,10,1,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,15.13450336,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,french_grunt,20,2,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,288.8169164,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,longspine_squirrelfish,30,4,Holocentrus_rufus,squirrelfish,Holocentridae,Invertivore,0.0186,2.89,1381.826005,0.066666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,yellowhead_wrasse,20,3,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,365.0525959,0.05,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,blueheaded_wrasse,5,2,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,2.620375883,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,blueheaded_wrasse,10,2,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,20.53159462,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,blueheaded_wrasse,20,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,80.43624204,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,blue_tang,20,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,669.4293543,0.05,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,mahogany_snapper,30,1,Lutjanus_mahogoni,snapper,Lutjanidae,Macrocarnivore,0.0617,2.65,506.5898558,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,stoplight_parrotfish_initial,5,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,2.870220329,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,stoplight_parrotfish_initial,40,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1270.483116,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,cocoa_damselfish,10,3,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,49.78046404,0.05,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,princess_parrotfish_initial,20,4,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,517.7845079,0.066666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,princess_parrotfish_initial,10,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,31.69554105,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,sharpnose_puffer,5,1,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,3.198252894,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,schoolmaster_snapper,30,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,491.4,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,threespot_damselfish,20,1,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,151.7247701,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,fairy_basslet,5,13,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,19.44486903,0.216666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,fairy_basslet,10,2,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,24.60497072,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,longjaw_squirrelfish,20,1,Neoniphon_marianus,squirrelfish,Holocentridae,Invertivore,0.01549,2.97,113.2688536,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,black_durgon,20,1,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,171.7755353,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,beaugregory_damselfish,10,2,Stegastes_leucostictus,damselfish,Pomacentridae,Omnivore,0.288,2.88,436.9406832,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,barred_hamlet,10,1,Hypoplectrus_puella,seabasses,Serranidae,Invertivore,0.01778,3.03,19.05161325,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,creole_wrasse,5,2,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,2.67221428,0.033333333,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,creole_wrasse,10,75,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,841.5203737,1.25,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,70,GGG,4,bluestriped_grunt,30,1,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,503.9183208,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,ADC,2,blue_chromis,5,10,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,18.19233677,0.166666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,ADC,2,blue_chromis,10,1,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.4533385,0.016666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,ADC,2,blueheaded_wrasse,5,7,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,9.171315591,0.116666667,,,,,,,,,,,,,,,,
30-Jun-23,2023,June,30,75,ADC,2,blueheaded_wrasse,10,3,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,30.79739193,0.05,,,,,,,,,,,,,,,,
